Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-12 06:00:00,Austria,Austria,AT,301.33,354.71,59.19,52.81,entsoe.eu,false,
2021-01-12 07:00:00,Austria,Austria,AT,294.6,345.26,61.05,55.56,entsoe.eu,false,
2021-01-12 08:00:00,Austria,Austria,AT,290.85,342.09,60.81,55.53,entsoe.eu,false,
2021-01-12 09:00:00,Austria,Austria,AT,279.71,328.23,63.3,58.42,entsoe.eu,false,
2021-01-12 10:00:00,Austria,Austria,AT,280.2,329.23,63.18,58.0,entsoe.eu,false,
2021-01-12 11:00:00,Austria,Austria,AT,278.58,329.69,61.65,56.4,entsoe.eu,false,
2021-01-12 12:00:00,Austria,Austria,AT,278.6,329.72,61.32,56.61,entsoe.eu,false,
2021-01-12 13:00:00,Austria,Austria,AT,290.32,346.04,57.79,52.17,entsoe.eu,false,
2021-01-12 14:00:00,Austria,Austria,AT,289.36,344.14,58.61,52.65,entsoe.eu,false,
2021-01-12 15:00:00,Austria,Austria,AT,291.94,344.09,60.46,54.16,entsoe.eu,false,
2021-01-12 16:00:00,Austria,Austria,AT,283.58,331.86,63.24,57.33,entsoe.eu,false,
2021-01-12 17:00:00,Austria,Austria,AT,280.14,331.78,61.04,54.95,entsoe.eu,false,
2021-01-12 18:00:00,Austria,Austria,AT,274.1,330.03,58.34,51.99,entsoe.eu,false,
2021-01-12 19:00:00,Austria,Austria,AT,291.74,352.46,54.49,47.1,entsoe.eu,false,
2021-01-12 20:00:00,Austria,Austria,AT,298.1,359.04,54.71,46.6,entsoe.eu,false,
2021-01-12 21:00:00,Austria,Austria,AT,283.06,342.6,56.56,48.37,entsoe.eu,false,
2021-01-12 22:00:00,Austria,Austria,AT,270.35,328.81,57.88,49.63,entsoe.eu,false,
2021-01-12 23:00:00,Austria,Austria,AT,255.99,308.85,62.75,53.09,entsoe.eu,false,
2021-01-13 00:00:00,Austria,Austria,AT,246.1,298.29,63.41,54.5,entsoe.eu,false,
2021-01-13 01:00:00,Austria,Austria,AT,236.82,287.72,64.99,56.45,entsoe.eu,false,
2021-01-13 02:00:00,Austria,Austria,AT,220.06,268.75,68.66,59.95,entsoe.eu,false,
2021-01-13 03:00:00,Austria,Austria,AT,212.73,261.43,68.43,61.19,entsoe.eu,false,
2021-01-13 04:00:00,Austria,Austria,AT,221.58,272.63,66.67,59.94,entsoe.eu,false,
2021-01-13 05:00:00,Austria,Austria,AT,245.7,297.39,63.91,57.41,entsoe.eu,false,
2021-01-13 06:00:00,Austria,Austria,AT,237.51,284.29,66.51,61.57,entsoe.eu,false,
2021-01-13 07:00:00,Austria,Austria,AT,235.78,281.86,66.98,62.46,entsoe.eu,false,
2021-01-13 08:00:00,Austria,Austria,AT,222.82,269.19,67.85,63.37,entsoe.eu,false,
2021-01-13 09:00:00,Austria,Austria,AT,226.22,275.26,65.88,60.67,entsoe.eu,false,
2021-01-13 10:00:00,Austria,Austria,AT,222.21,270.85,66.25,61.07,entsoe.eu,false,
2021-01-13 11:00:00,Austria,Austria,AT,219.93,270.61,65.36,59.58,entsoe.eu,false,
2021-01-13 12:00:00,Austria,Austria,AT,210.57,261.4,65.78,59.82,entsoe.eu,false,
2021-01-13 13:00:00,Austria,Austria,AT,218.36,269.39,65.0,59.02,entsoe.eu,false,
2021-01-13 14:00:00,Austria,Austria,AT,237.39,290.3,62.73,56.79,entsoe.eu,false,
2021-01-13 15:00:00,Austria,Austria,AT,235.37,286.32,64.11,59.04,entsoe.eu,false,
2021-01-13 16:00:00,Austria,Austria,AT,238.06,288.19,64.28,59.45,entsoe.eu,false,
2021-01-13 17:00:00,Austria,Austria,AT,246.38,294.43,65.3,60.07,entsoe.eu,false,
2021-01-13 18:00:00,Austria,Austria,AT,243.12,293.29,64.33,58.83,entsoe.eu,false,
2021-01-13 19:00:00,Austria,Austria,AT,243.68,297.17,62.5,56.55,entsoe.eu,false,
2021-01-13 20:00:00,Austria,Austria,AT,241.39,297.24,60.99,55.0,entsoe.eu,false,
2021-01-13 21:00:00,Austria,Austria,AT,252.53,307.58,61.25,54.04,entsoe.eu,false,
2021-01-13 22:00:00,Austria,Austria,AT,247.83,301.64,62.71,54.87,entsoe.eu,false,
2021-01-13 23:00:00,Austria,Austria,AT,225.98,275.45,65.94,57.73,entsoe.eu,false,
2021-01-14 00:00:00,Austria,Austria,AT,219.22,267.49,67.33,58.96,entsoe.eu,false,
2021-01-14 01:00:00,Austria,Austria,AT,231.39,277.42,65.45,56.39,entsoe.eu,false,
2021-01-14 02:00:00,Austria,Austria,AT,247.71,295.07,63.39,53.29,entsoe.eu,false,
2021-01-14 03:00:00,Austria,Austria,AT,253.55,305.19,62.29,53.19,entsoe.eu,false,
2021-01-14 04:00:00,Austria,Austria,AT,260.04,309.23,62.29,53.7,entsoe.eu,false,
2021-01-14 05:00:00,Austria,Austria,AT,261.28,314.26,61.5,54.31,entsoe.eu,false,
2021-01-14 06:00:00,Austria,Austria,AT,256.56,305.13,63.98,58.07,entsoe.eu,false,
2021-01-14 07:00:00,Austria,Austria,AT,237.47,286.34,64.9,60.16,entsoe.eu,false,
2021-01-14 08:00:00,Austria,Austria,AT,212.71,258.16,68.91,64.97,entsoe.eu,false,
2021-01-14 09:00:00,Austria,Austria,AT,193.51,235.95,71.36,66.64,entsoe.eu,false,
2021-01-14 10:00:00,Austria,Austria,AT,186.46,226.92,72.2,67.65,entsoe.eu,false,
2021-01-14 11:00:00,Austria,Austria,AT,181.47,223.15,72.29,67.09,entsoe.eu,false,
2021-01-14 12:00:00,Austria,Austria,AT,177.16,218.89,72.21,67.33,entsoe.eu,false,
2021-01-14 13:00:00,Austria,Austria,AT,185.85,226.58,71.46,65.87,entsoe.eu,false,
2021-01-14 14:00:00,Austria,Austria,AT,181.21,221.14,72.74,68.45,entsoe.eu,false,
2021-01-14 15:00:00,Austria,Austria,AT,182.94,219.85,75.99,72.49,entsoe.eu,false,
2021-01-14 16:00:00,Austria,Austria,AT,179.51,214.89,77.24,73.16,entsoe.eu,false,
2021-01-14 17:00:00,Austria,Austria,AT,182.45,221.49,74.29,69.69,entsoe.eu,false,
2021-01-14 18:00:00,Austria,Austria,AT,202.62,244.41,71.98,68.58,entsoe.eu,false,
2021-01-14 19:00:00,Austria,Austria,AT,239.7,288.87,64.93,59.68,entsoe.eu,false,
2021-01-14 20:00:00,Austria,Austria,AT,264.62,318.47,58.97,51.96,entsoe.eu,false,
2021-01-14 21:00:00,Austria,Austria,AT,290.76,344.61,55.93,47.31,entsoe.eu,false,
2021-01-14 22:00:00,Austria,Austria,AT,293.08,344.54,55.93,46.52,entsoe.eu,false,
2021-01-14 23:00:00,Austria,Austria,AT,300.32,352.04,56.1,45.31,entsoe.eu,false,
2021-01-15 00:00:00,Austria,Austria,AT,301.82,353.81,55.63,45.18,entsoe.eu,false,
2021-01-15 01:00:00,Austria,Austria,AT,297.41,350.3,56.25,45.68,entsoe.eu,false,
2021-01-15 02:00:00,Austria,Austria,AT,295.7,346.54,56.65,46.16,entsoe.eu,false,
2021-01-15 03:00:00,Austria,Austria,AT,308.91,362.51,54.98,44.29,entsoe.eu,false,
2021-01-15 04:00:00,Austria,Austria,AT,327.21,384.88,52.6,42.2,entsoe.eu,false,
2021-01-15 05:00:00,Austria,Austria,AT,299.03,353.94,56.81,48.6,entsoe.eu,false,
2021-01-15 06:00:00,Austria,Austria,AT,224.07,265.63,70.43,65.71,entsoe.eu,false,
2021-01-15 07:00:00,Austria,Austria,AT,215.35,253.38,73.04,68.76,entsoe.eu,false,
2021-01-15 08:00:00,Austria,Austria,AT,218.71,256.16,73.05,69.48,entsoe.eu,false,
2021-01-15 09:00:00,Austria,Austria,AT,215.06,253.89,72.76,68.66,entsoe.eu,false,
2021-01-15 10:00:00,Austria,Austria,AT,224.93,264.24,72.28,68.81,entsoe.eu,false,
2021-01-15 11:00:00,Austria,Austria,AT,218.62,258.01,72.45,69.19,entsoe.eu,false,
2021-01-15 12:00:00,Austria,Austria,AT,214.75,254.05,72.52,68.68,entsoe.eu,false,
2021-01-15 13:00:00,Austria,Austria,AT,221.9,263.47,71.02,67.6,entsoe.eu,false,
2021-01-15 14:00:00,Austria,Austria,AT,239.33,283.14,68.52,64.66,entsoe.eu,false,
2021-01-15 15:00:00,Austria,Austria,AT,228.18,268.32,71.36,67.94,entsoe.eu,false,
2021-01-15 16:00:00,Austria,Austria,AT,221.21,258.76,73.2,68.71,entsoe.eu,false,
2021-01-15 17:00:00,Austria,Austria,AT,213.28,250.63,73.82,69.78,entsoe.eu,false,
2021-01-15 18:00:00,Austria,Austria,AT,209.61,246.02,74.89,71.62,entsoe.eu,false,
2021-01-15 19:00:00,Austria,Austria,AT,235.19,278.4,68.72,64.27,entsoe.eu,false,
2021-01-15 20:00:00,Austria,Austria,AT,292.52,346.9,58.05,51.1,entsoe.eu,false,
2021-01-15 21:00:00,Austria,Austria,AT,302.86,356.95,57.62,49.95,entsoe.eu,false,
2021-01-15 22:00:00,Austria,Austria,AT,314.98,370.84,53.99,44.43,entsoe.eu,false,
2021-01-15 23:00:00,Austria,Austria,AT,298.44,355.7,55.5,46.62,entsoe.eu,false,
2021-01-16 00:00:00,Austria,Austria,AT,303.02,362.4,54.23,44.78,entsoe.eu,false,
2021-01-16 01:00:00,Austria,Austria,AT,281.9,338.47,56.91,47.96,entsoe.eu,false,
2021-01-16 02:00:00,Austria,Austria,AT,268.94,325.95,58.14,50.37,entsoe.eu,false,
2021-01-16 03:00:00,Austria,Austria,AT,276.58,334.65,57.79,49.9,entsoe.eu,false,
2021-01-16 04:00:00,Austria,Austria,AT,283.45,340.35,57.61,49.34,entsoe.eu,false,
2021-01-16 05:00:00,Austria,Austria,AT,290.66,348.28,56.84,48.42,entsoe.eu,false,
2021-01-16 06:00:00,Austria,Austria,AT,296.23,353.26,56.07,47.77,entsoe.eu,false,
2021-01-16 07:00:00,Austria,Austria,AT,280.65,335.09,59.33,51.95,entsoe.eu,false,
2021-01-16 08:00:00,Austria,Austria,AT,265.0,315.49,61.69,54.81,entsoe.eu,false,
2021-01-16 09:00:00,Austria,Austria,AT,246.13,293.99,64.29,57.96,entsoe.eu,false,
2021-01-16 10:00:00,Austria,Austria,AT,243.16,291.78,64.26,57.93,entsoe.eu,false,
2021-01-16 11:00:00,Austria,Austria,AT,250.05,299.57,62.93,56.21,entsoe.eu,false,
2021-01-16 12:00:00,Austria,Austria,AT,267.74,320.44,59.87,52.5,entsoe.eu,false,
2021-01-16 13:00:00,Austria,Austria,AT,290.64,346.48,56.84,48.6,entsoe.eu,false,
2021-01-16 14:00:00,Austria,Austria,AT,301.92,359.54,55.66,47.36,entsoe.eu,false,
2021-01-16 15:00:00,Austria,Austria,AT,291.78,348.71,57.05,49.17,entsoe.eu,false,
2021-01-16 16:00:00,Austria,Austria,AT,286.56,340.41,58.97,51.4,entsoe.eu,false,
2021-01-16 17:00:00,Austria,Austria,AT,276.83,328.24,60.75,53.56,entsoe.eu,false,
2021-01-16 18:00:00,Austria,Austria,AT,279.69,334.07,59.26,52.09,entsoe.eu,false,
2021-01-16 19:00:00,Austria,Austria,AT,271.32,328.04,58.93,51.72,entsoe.eu,false,
2021-01-16 20:00:00,Austria,Austria,AT,288.03,346.66,57.26,48.93,entsoe.eu,false,
2021-01-16 21:00:00,Austria,Austria,AT,292.59,350.39,56.87,47.71,entsoe.eu,false,
2021-01-16 22:00:00,Austria,Austria,AT,281.55,335.84,59.38,49.64,entsoe.eu,false,
2021-01-16 23:00:00,Austria,Austria,AT,278.6,332.98,59.15,48.93,entsoe.eu,false,
2021-01-17 00:00:00,Austria,Austria,AT,263.24,319.93,59.63,50.5,entsoe.eu,false,
2021-01-17 01:00:00,Austria,Austria,AT,268.35,324.84,59.32,50.87,entsoe.eu,false,
2021-01-17 02:00:00,Austria,Austria,AT,273.25,329.36,58.42,49.65,entsoe.eu,false,
2021-01-17 03:00:00,Austria,Austria,AT,277.03,335.72,56.9,48.78,entsoe.eu,false,
2021-01-17 04:00:00,Austria,Austria,AT,292.51,356.31,54.85,46.32,entsoe.eu,false,
2021-01-17 05:00:00,Austria,Austria,AT,304.3,370.27,53.36,44.87,entsoe.eu,false,
2021-01-17 06:00:00,Austria,Austria,AT,303.8,369.18,53.15,44.67,entsoe.eu,false,
2021-01-17 07:00:00,Austria,Austria,AT,327.78,393.4,51.3,42.22,entsoe.eu,false,
2021-01-17 08:00:00,Austria,Austria,AT,325.06,390.32,51.58,43.09,entsoe.eu,false,
2021-01-17 09:00:00,Austria,Austria,AT,328.37,393.42,51.65,43.49,entsoe.eu,false,
2021-01-17 10:00:00,Austria,Austria,AT,320.69,382.15,54.19,46.0,entsoe.eu,false,
2021-01-17 11:00:00,Austria,Austria,AT,321.76,383.72,53.85,45.33,entsoe.eu,false,
2021-01-17 12:00:00,Austria,Austria,AT,343.76,408.92,50.85,41.63,entsoe.eu,false,
2021-01-17 13:00:00,Austria,Austria,AT,362.43,430.44,48.29,38.37,entsoe.eu,false,
2021-01-17 14:00:00,Austria,Austria,AT,370.08,438.39,47.67,37.51,entsoe.eu,false,
2021-01-17 15:00:00,Austria,Austria,AT,352.66,416.13,50.74,41.07,entsoe.eu,false,
2021-01-17 16:00:00,Austria,Austria,AT,334.26,392.44,54.63,45.9,entsoe.eu,false,
2021-01-17 17:00:00,Austria,Austria,AT,305.01,354.7,61.92,55.04,entsoe.eu,false,
2021-01-17 18:00:00,Austria,Austria,AT,328.01,384.7,56.49,48.44,entsoe.eu,false,
2021-01-17 19:00:00,Austria,Austria,AT,337.55,399.44,52.91,44.22,entsoe.eu,false,
2021-01-17 20:00:00,Austria,Austria,AT,353.95,417.81,51.18,41.8,entsoe.eu,false,
2021-01-17 21:00:00,Austria,Austria,AT,368.49,434.67,48.65,38.4,entsoe.eu,false,
2021-01-17 22:00:00,Austria,Austria,AT,370.25,438.51,47.35,36.74,entsoe.eu,false,
2021-01-17 23:00:00,Austria,Austria,AT,370.7,440.27,46.88,35.33,entsoe.eu,false,
2021-01-18 00:00:00,Austria,Austria,AT,368.55,439.13,46.5,34.67,entsoe.eu,false,
2021-01-18 01:00:00,Austria,Austria,AT,365.49,435.39,47.31,35.13,entsoe.eu,false,
2021-01-18 02:00:00,Austria,Austria,AT,354.51,421.55,48.96,37.36,entsoe.eu,false,
2021-01-18 03:00:00,Austria,Austria,AT,353.34,421.21,48.33,37.91,entsoe.eu,false,
2021-01-18 04:00:00,Austria,Austria,AT,360.33,431.39,46.76,37.33,entsoe.eu,false,
2021-01-18 05:00:00,Austria,Austria,AT,354.13,422.12,48.33,40.2,entsoe.eu,false,
2021-01-18 06:00:00,Austria,Austria,AT,309.28,366.82,56.48,50.79,entsoe.eu,false,
2021-01-18 07:00:00,Austria,Austria,AT,297.05,350.43,59.23,53.93,entsoe.eu,false,
2021-01-18 08:00:00,Austria,Austria,AT,295.06,348.94,59.25,54.14,entsoe.eu,false,
2021-01-18 09:00:00,Austria,Austria,AT,292.64,348.88,57.42,52.61,entsoe.eu,false,
2021-01-18 10:00:00,Austria,Austria,AT,289.05,344.11,58.49,53.67,entsoe.eu,false,
2021-01-18 11:00:00,Austria,Austria,AT,293.69,351.87,56.41,51.32,entsoe.eu,false,
2021-01-18 12:00:00,Austria,Austria,AT,293.66,352.64,55.99,50.35,entsoe.eu,false,
2021-01-18 13:00:00,Austria,Austria,AT,312.65,375.66,52.45,46.29,entsoe.eu,false,
2021-01-18 14:00:00,Austria,Austria,AT,308.92,367.44,55.73,50.0,entsoe.eu,false,
2021-01-18 15:00:00,Austria,Austria,AT,294.81,349.52,58.79,53.43,entsoe.eu,false,
2021-01-18 16:00:00,Austria,Austria,AT,293.76,345.71,60.6,54.91,entsoe.eu,false,
2021-01-18 17:00:00,Austria,Austria,AT,283.42,334.43,61.6,56.17,entsoe.eu,false,
2021-01-18 18:00:00,Austria,Austria,AT,275.69,325.54,63.04,57.24,entsoe.eu,false,
2021-01-18 19:00:00,Austria,Austria,AT,282.7,337.69,59.55,52.25,entsoe.eu,false,
2021-01-18 20:00:00,Austria,Austria,AT,287.25,344.11,58.47,50.41,entsoe.eu,false,
2021-01-18 21:00:00,Austria,Austria,AT,287.38,345.16,57.77,49.24,entsoe.eu,false,
2021-01-18 22:00:00,Austria,Austria,AT,281.49,338.69,59.02,50.34,entsoe.eu,false,
2021-01-18 23:00:00,Austria,Austria,AT,283.81,341.34,59.03,50.05,entsoe.eu,false,
2021-01-19 00:00:00,Austria,Austria,AT,265.86,322.5,61.26,52.64,entsoe.eu,false,
2021-01-19 01:00:00,Austria,Austria,AT,256.76,311.34,63.43,54.72,entsoe.eu,false,
2021-01-19 02:00:00,Austria,Austria,AT,255.6,309.73,63.82,55.23,entsoe.eu,false,
2021-01-19 03:00:00,Austria,Austria,AT,258.66,313.71,62.98,54.55,entsoe.eu,false,
2021-01-19 04:00:00,Austria,Austria,AT,279.96,337.42,59.12,50.51,entsoe.eu,false,
2021-01-19 05:00:00,Austria,Austria,AT,271.32,326.69,60.19,53.23,entsoe.eu,false,
2021-01-19 06:00:00,Austria,Austria,AT,264.51,312.56,64.93,59.72,entsoe.eu,false,
2021-01-19 07:00:00,Austria,Austria,AT,258.48,304.85,66.07,61.21,entsoe.eu,false,
2021-01-19 08:00:00,Austria,Austria,AT,257.24,304.58,65.64,60.76,entsoe.eu,false,
2021-01-19 09:00:00,Austria,Austria,AT,263.61,313.72,63.45,58.54,entsoe.eu,false,
2021-01-19 10:00:00,Austria,Austria,AT,267.25,319.2,62.22,57.38,entsoe.eu,false,
2021-01-19 11:00:00,Austria,Austria,AT,270.33,321.26,62.87,57.61,entsoe.eu,false,
2021-01-19 12:00:00,Austria,Austria,AT,286.13,340.67,59.97,53.54,entsoe.eu,false,
2021-01-19 13:00:00,Austria,Austria,AT,294.51,349.22,59.5,52.71,entsoe.eu,false,
2021-01-19 14:00:00,Austria,Austria,AT,286.29,338.53,61.35,54.84,entsoe.eu,false,
2021-01-19 15:00:00,Austria,Austria,AT,271.51,319.85,64.52,58.63,entsoe.eu,false,
2021-01-19 16:00:00,Austria,Austria,AT,260.12,304.26,67.59,62.18,entsoe.eu,false,
2021-01-19 17:00:00,Austria,Austria,AT,261.45,305.79,67.28,61.84,entsoe.eu,false,
2021-01-19 18:00:00,Austria,Austria,AT,252.33,299.78,65.89,60.5,entsoe.eu,false,
2021-01-19 19:00:00,Austria,Austria,AT,260.34,313.5,61.73,54.79,entsoe.eu,false,
2021-01-19 20:00:00,Austria,Austria,AT,262.0,315.73,61.5,53.81,entsoe.eu,false,
2021-01-19 21:00:00,Austria,Austria,AT,263.51,317.88,60.91,52.59,entsoe.eu,false,
2021-01-19 22:00:00,Austria,Austria,AT,257.45,312.79,60.86,51.97,entsoe.eu,false,
2021-01-19 23:00:00,Austria,Austria,AT,243.77,297.11,63.79,54.37,entsoe.eu,false,
2021-01-20 00:00:00,Austria,Austria,AT,232.9,285.49,65.63,56.67,entsoe.eu,false,
2021-01-20 01:00:00,Austria,Austria,AT,228.65,280.88,66.71,57.49,entsoe.eu,false,
2021-01-20 02:00:00,Austria,Austria,AT,236.93,289.7,65.77,56.29,entsoe.eu,false,
2021-01-20 03:00:00,Austria,Austria,AT,244.84,299.39,63.77,54.28,entsoe.eu,false,
2021-01-20 04:00:00,Austria,Austria,AT,261.25,316.54,61.69,52.35,entsoe.eu,false,
2021-01-20 05:00:00,Austria,Austria,AT,267.18,318.94,63.09,55.03,entsoe.eu,false,
2021-01-20 06:00:00,Austria,Austria,AT,271.27,319.67,64.48,57.09,entsoe.eu,false,
2021-01-20 07:00:00,Austria,Austria,AT,265.58,313.55,65.09,57.97,entsoe.eu,false,
2021-01-20 08:00:00,Austria,Austria,AT,262.84,312.2,64.52,57.56,entsoe.eu,false,
2021-01-20 09:00:00,Austria,Austria,AT,271.01,322.72,62.87,55.43,entsoe.eu,false,
2021-01-20 10:00:00,Austria,Austria,AT,265.25,316.63,63.71,56.36,entsoe.eu,false,
2021-01-20 11:00:00,Austria,Austria,AT,266.1,319.74,62.27,54.66,entsoe.eu,false,
2021-01-20 12:00:00,Austria,Austria,AT,264.15,318.2,62.36,54.6,entsoe.eu,false,
2021-01-20 13:00:00,Austria,Austria,AT,258.95,313.13,62.46,54.73,entsoe.eu,false,
2021-01-20 14:00:00,Austria,Austria,AT,261.68,317.25,61.0,53.18,entsoe.eu,false,
2021-01-20 15:00:00,Austria,Austria,AT,261.32,315.95,61.38,53.87,entsoe.eu,false,
2021-01-20 16:00:00,Austria,Austria,AT,261.36,316.28,60.29,53.49,entsoe.eu,false,
2021-01-20 17:00:00,Austria,Austria,AT,255.22,308.48,61.48,55.13,entsoe.eu,false,
2021-01-20 18:00:00,Austria,Austria,AT,245.37,298.93,62.1,55.64,entsoe.eu,false,
2021-01-20 19:00:00,Austria,Austria,AT,233.79,286.27,63.97,56.87,entsoe.eu,false,
2021-01-20 20:00:00,Austria,Austria,AT,223.45,275.44,65.15,57.84,entsoe.eu,false,
2021-01-20 21:00:00,Austria,Austria,AT,219.56,270.35,66.22,58.62,entsoe.eu,false,
2021-01-20 22:00:00,Austria,Austria,AT,211.71,262.82,66.77,58.93,entsoe.eu,false,
2021-01-20 23:00:00,Austria,Austria,AT,200.61,250.09,69.37,61.45,entsoe.eu,false,
2021-01-21 00:00:00,Austria,Austria,AT,200.11,249.92,69.65,61.53,entsoe.eu,false,
2021-01-21 01:00:00,Austria,Austria,AT,198.11,245.03,71.22,62.35,entsoe.eu,false,
2021-01-21 02:00:00,Austria,Austria,AT,200.73,245.53,71.49,61.94,entsoe.eu,false,
2021-01-21 03:00:00,Austria,Austria,AT,216.71,262.86,68.81,58.81,entsoe.eu,false,
2021-01-21 04:00:00,Austria,Austria,AT,246.66,301.6,62.08,52.64,entsoe.eu,false,
2021-01-21 05:00:00,Austria,Austria,AT,262.19,318.64,59.61,51.38,entsoe.eu,false,
2021-01-21 06:00:00,Austria,Austria,AT,265.52,315.99,63.1,55.97,entsoe.eu,false,
2021-01-21 07:00:00,Austria,Austria,AT,268.51,317.33,64.11,57.58,entsoe.eu,false,
2021-01-21 08:00:00,Austria,Austria,AT,262.71,313.31,63.69,56.89,entsoe.eu,false,
2021-01-21 09:00:00,Austria,Austria,AT,260.67,313.52,62.64,55.31,entsoe.eu,false,
2021-01-21 10:00:00,Austria,Austria,AT,269.1,320.74,61.94,54.23,entsoe.eu,false,
2021-01-21 11:00:00,Austria,Austria,AT,256.45,309.0,62.45,54.98,entsoe.eu,false,
2021-01-21 12:00:00,Austria,Austria,AT,266.98,321.32,60.27,52.19,entsoe.eu,false,
2021-01-21 13:00:00,Austria,Austria,AT,275.37,330.31,59.58,51.3,entsoe.eu,false,
2021-01-21 14:00:00,Austria,Austria,AT,288.46,343.63,58.27,49.63,entsoe.eu,false,
2021-01-21 15:00:00,Austria,Austria,AT,276.15,328.58,61.16,52.94,entsoe.eu,false,
2021-01-21 16:00:00,Austria,Austria,AT,265.98,310.24,66.72,59.72,entsoe.eu,false,
2021-01-21 17:00:00,Austria,Austria,AT,268.06,315.16,64.87,57.37,entsoe.eu,false,
2021-01-21 18:00:00,Austria,Austria,AT,261.41,309.12,65.27,57.22,entsoe.eu,false,
2021-01-21 19:00:00,Austria,Austria,AT,258.26,308.06,64.36,55.67,entsoe.eu,false,
2021-01-21 20:00:00,Austria,Austria,AT,234.4,282.88,66.86,58.22,entsoe.eu,false,
2021-01-21 21:00:00,Austria,Austria,AT,218.2,265.82,68.66,59.73,entsoe.eu,false,
2021-01-21 22:00:00,Austria,Austria,AT,210.08,257.21,69.26,60.02,entsoe.eu,false,
2021-01-21 23:00:00,Austria,Austria,AT,193.46,239.99,71.2,61.81,entsoe.eu,false,
2021-01-22 00:00:00,Austria,Austria,AT,177.79,221.66,73.63,64.84,entsoe.eu,false,
2021-01-22 01:00:00,Austria,Austria,AT,169.42,210.77,75.51,66.67,entsoe.eu,false,
2021-01-22 02:00:00,Austria,Austria,AT,168.03,208.68,75.67,66.85,entsoe.eu,false,
2021-01-22 03:00:00,Austria,Austria,AT,173.83,219.25,73.87,65.76,entsoe.eu,false,
2021-01-22 04:00:00,Austria,Austria,AT,193.27,240.27,70.11,62.2,entsoe.eu,false,
2021-01-22 05:00:00,Austria,Austria,AT,210.97,260.99,66.84,60.03,entsoe.eu,false,
2021-01-22 06:00:00,Austria,Austria,AT,228.17,276.55,66.06,60.39,entsoe.eu,false,
2021-01-22 07:00:00,Austria,Austria,AT,229.64,276.32,67.21,61.95,entsoe.eu,false,
2021-01-22 08:00:00,Austria,Austria,AT,226.3,273.52,67.43,62.44,entsoe.eu,false,
2021-01-22 09:00:00,Austria,Austria,AT,222.29,268.95,68.53,63.58,entsoe.eu,false,
2021-01-22 10:00:00,Austria,Austria,AT,233.88,282.0,67.34,61.54,entsoe.eu,false,
2021-01-22 11:00:00,Austria,Austria,AT,242.75,291.97,66.7,60.58,entsoe.eu,false,
2021-01-22 12:00:00,Austria,Austria,AT,240.76,290.85,66.06,59.89,entsoe.eu,false,
2021-01-22 13:00:00,Austria,Austria,AT,249.29,301.87,63.94,57.51,entsoe.eu,false,
2021-01-22 14:00:00,Austria,Austria,AT,258.15,310.56,63.12,56.61,entsoe.eu,false,
2021-01-22 15:00:00,Austria,Austria,AT,249.42,300.65,63.75,57.45,entsoe.eu,false,
2021-01-22 16:00:00,Austria,Austria,AT,236.04,283.69,66.28,60.78,entsoe.eu,false,
2021-01-22 17:00:00,Austria,Austria,AT,231.58,278.98,66.61,61.27,entsoe.eu,false,
2021-01-22 18:00:00,Austria,Austria,AT,230.2,279.68,65.4,59.9,entsoe.eu,false,
2021-01-22 19:00:00,Austria,Austria,AT,236.57,288.0,64.39,58.9,entsoe.eu,false,
2021-01-22 20:00:00,Austria,Austria,AT,224.07,274.3,65.56,59.8,entsoe.eu,false,
2021-01-22 21:00:00,Austria,Austria,AT,221.47,270.93,65.45,58.79,entsoe.eu,false,
2021-01-22 22:00:00,Austria,Austria,AT,209.48,255.58,66.88,60.45,entsoe.eu,false,
2021-01-22 23:00:00,Austria,Austria,AT,200.51,241.21,69.49,62.34,entsoe.eu,false,
2021-01-23 00:00:00,Austria,Austria,AT,194.32,234.01,70.06,63.08,entsoe.eu,false,
2021-01-23 01:00:00,Austria,Austria,AT,178.08,216.11,72.19,66.11,entsoe.eu,false,
2021-01-23 02:00:00,Austria,Austria,AT,172.9,211.41,72.88,66.78,entsoe.eu,false,
2021-01-23 03:00:00,Austria,Austria,AT,169.58,204.65,73.25,66.92,entsoe.eu,false,
2021-01-23 04:00:00,Austria,Austria,AT,185.52,223.36,72.11,65.02,entsoe.eu,false,
2021-01-23 05:00:00,Austria,Austria,AT,213.31,253.22,68.69,60.62,entsoe.eu,false,
2021-01-23 06:00:00,Austria,Austria,AT,228.08,273.0,67.16,58.96,entsoe.eu,false,
2021-01-23 07:00:00,Austria,Austria,AT,229.38,275.6,66.25,58.42,entsoe.eu,false,
2021-01-23 08:00:00,Austria,Austria,AT,235.24,283.82,64.18,57.09,entsoe.eu,false,
2021-01-23 09:00:00,Austria,Austria,AT,232.14,279.32,64.21,57.7,entsoe.eu,false,
2021-01-23 10:00:00,Austria,Austria,AT,221.83,268.45,65.37,59.24,entsoe.eu,false,
2021-01-23 11:00:00,Austria,Austria,AT,227.08,272.75,63.62,57.23,entsoe.eu,false,
2021-01-23 12:00:00,Austria,Austria,AT,246.03,293.65,60.85,53.38,entsoe.eu,false,
2021-01-23 13:00:00,Austria,Austria,AT,264.14,315.15,59.05,50.32,entsoe.eu,false,
